5.66552	5.66552	5.43902	4.99527	4.35561	3.57563	2.76149	2.01275	1.37138	0.834806	0.378931	-0.012314	-0.347666	-0.630249	-0.865608	-1.05427	-1.19858	-1.30555	-1.37678	-1.41574	-1.42565	-1.40389	-1.35368	-1.26794	-1.14638	-0.985155	-0.777839	-0.524	-0.224899	0.121811	0.507367	0.92073	1.34484	1.76082	2.14626	2.47728	2.73307	2.89948	2.95007	2.86198	2.65728	2.36727	1.98709	1.52035	1.0308	0.610795	0.316287	0.145414	0.0626676	0.0297531	0.020361	0.0206246	0.0244799	0.0295572	0.034904	0.040025	0.0445616	0.0482152	0.0507447	0.0519814	0.0518422	0.0503365	0.0475653	0.0437124	0.0390285	0.0338091	0.0283673	0.0230065	0.0179924	0.0135312	0.0097555	0.00671954	0.00440548	0.00273839	0.0016072	0.000887009	0.000458491	0.000221136	9.91911e-05	4.12631e-05	1.58846e-05	5.64983e-06	1.85493e-06	5.61937e-07	1.57098e-07	4.05525e-08	9.6744e-09	2.13552e-09	4.36783e-10	8.29043e-11	1.4627e-11	2.4029e-12	3.6819e-13	5.27127e-14	7.06333e-15	8.87327e-16	1.04678e-16	1.16256e-17	1.33363e-18	1.33363e-18	
5.66552	5.66552	5.43902	4.99527	4.35561	3.57563	2.76149	2.01275	1.37138	0.834806	0.378931	-0.012314	-0.347666	-0.630249	-0.865608	-1.05427	-1.19858	-1.30555	-1.37678	-1.41574	-1.42565	-1.40389	-1.35368	-1.26794	-1.14638	-0.985155	-0.777839	-0.524	-0.224899	0.121811	0.507367	0.92073	1.34484	1.76082	2.14626	2.47728	2.73307	2.89948	2.95007	2.86198	2.65728	2.36727	1.98709	1.52035	1.0308	0.610795	0.316287	0.145414	0.0626676	0.0297531	0.020361	0.0206246	0.0244799	0.0295572	0.034904	0.040025	0.0445616	0.0482152	0.0507447	0.0519814	0.0518422	0.0503365	0.0475653	0.0437124	0.0390285	0.0338091	0.0283673	0.0230065	0.0179924	0.0135312	0.0097555	0.00671954	0.00440548	0.00273839	0.0016072	0.000887009	0.000458491	0.000221136	9.91911e-05	4.12631e-05	1.58846e-05	5.64983e-06	1.85493e-06	5.61937e-07	1.57098e-07	4.05525e-08	9.6744e-09	2.13552e-09	4.36783e-10	8.29043e-11	1.4627e-11	2.4029e-12	3.6819e-13	5.27127e-14	7.06333e-15	8.87327e-16	1.04678e-16	1.16256e-17	1.33363e-18	1.33363e-18	
5.43902	5.43902	5.20413	4.77784	4.18321	3.46318	2.70215	1.97937	1.35196	0.830561	0.399745	0.0391846	-0.266636	-0.521614	-0.729605	-0.893661	-1.02199	-1.11396	-1.17603	-1.20992	-1.21717	-1.19958	-1.15398	-1.08149	-0.975448	-0.832536	-0.652635	-0.427659	-0.158184	0.152464	0.498136	0.871562	1.26192	1.65369	2.02421	2.35016	2.60125	2.74757	2.79526	2.74656	2.57742	2.29032	1.92006	1.49994	1.06781	0.678987	0.38293	0.194626	0.0952593	0.0531023	0.0411669	0.0428467	0.049888	0.0586952	0.0677182	0.0761633	0.0835012	0.0893213	0.0933074	0.0952441	0.0950268	0.0926672	0.0882925	0.082138	0.0745328	0.0658789	0.0566244	0.0472309	0.0381383	0.0297297	0.0223014	0.0160411	0.0110204	0.00720094	0.00445527	0.00259819	0.00142173	0.000726843	0.000345814	0.000152602	6.22899e-05	2.34715e-05	8.15381e-06	2.60975e-06	7.69544e-07	2.0915e-07	5.24383e-08	1.21428e-08	2.6007e-09	5.1601e-10	9.50094e-11	1.62626e-11	2.5925e-12	3.85603e-13	5.36086e-14	6.97858e-15	8.52096e-16	9.7851e-17	1.16256e-17	1.16256e-17	
4.99527	4.99527	4.77784	4.36998	3.83388	3.23414	2.58752	1.93292	1.33731	0.833149	0.432576	0.115492	-0.133017	-0.331524	-0.487004	-0.608997	-0.700375	-0.765472	-0.808578	-0.831886	-0.836385	-0.825076	-0.791856	-0.741534	-0.666871	-0.564667	-0.430569	-0.262846	-0.0550502	0.191262	0.477009	0.79382	1.13059	1.46904	1.79203	2.07548	2.31147	2.47289	2.53908	2.5199	2.39309	2.14232	1.81842	1.47869	1.13671	0.801683	0.508992	0.295086	0.168122	0.109675	0.0932988	0.0980514	0.111606	0.127903	0.144168	0.159034	0.171686	0.181556	0.188237	0.191461	0.1911	0.18717	0.179824	0.169354	0.156184	0.140855	0.124007	0.106351	0.0886279	0.0715612	0.055799	0.0418601	0.0300892	0.0206304	0.0134284	0.00825657	0.00477168	0.00257952	0.00129855	0.000606365	0.000261797	0.000104253	3.82285e-05	1.28964e-05	4.00161e-06	1.14245e-06	3.0035e-07	7.27993e-08	1.62919e-08	3.37195e-09	6.46597e-10	1.15091e-10	1.90513e-11	2.93842e-12	4.23084e-13	5.69719e-14	7.1879e-15	8.52096e-16	1.04678e-16	1.04678e-16	
4.35561	4.35561	4.18321	3.83388	3.39594	2.9208	2.388	1.82989	1.29338	0.838757	0.492094	0.24068	0.0649322	-0.0638904	-0.156524	-0.224152	-0.271752	-0.305578	-0.326988	-0.339057	-0.342451	-0.335533	-0.320636	-0.292722	-0.25359	-0.201005	-0.125804	-0.0271588	0.101442	0.259153	0.45357	0.677185	0.928473	1.18957	1.4555	1.70377	1.91459	2.09161	2.19168	2.19371	2.1132	1.9477	1.7201	1.47862	1.23165	0.961886	0.685726	0.451629	0.295116	0.216734	0.194339	0.203062	0.225398	0.251745	0.277519	0.300582	0.319835	0.334623	0.34452	0.349264	0.348736	0.342947	0.332045	0.316313	0.296179	0.272224	0.245183	0.21594	0.18551	0.154997	0.125529	0.0981694	0.0738191	0.0531233	0.0364023	0.0236256	0.0144435	0.00827286	0.00441693	0.00218821	0.00100209	0.000422935	0.000164169	5.85356e-05	1.91633e-05	5.76147e-06	1.59199e-06	4.04771e-07	9.48403e-08	2.05136e-08	4.10363e-09	7.60721e-10	1.30942e-10	2.09702e-11	3.13075e-12	4.36577e-13	5.69719e-14	6.97858e-15	8.87327e-16	8.87327e-16	
3.57563	3.57563	3.46318	3.23414	2.9208	2.5398	2.12122	1.67367	1.21979	0.83921	0.556377	0.383011	0.28335	0.236828	0.213765	0.20568	0.198901	0.197681	0.195116	0.192007	0.193777	0.193755	0.194041	0.197956	0.200894	0.208209	0.21592	0.234374	0.269773	0.327104	0.412263	0.52722	0.672886	0.851205	1.04597	1.2642	1.46164	1.62477	1.74734	1.79706	1.79191	1.74627	1.64761	1.51117	1.35127	1.15075	0.908806	0.67063	0.490664	0.391075	0.359408	0.369641	0.399325	0.434735	0.469049	0.499256	0.524052	0.542829	0.555267	0.561194	0.560537	0.553301	0.539575	0.519538	0.493476	0.461809	0.425124	0.384205	0.340058	0.29393	0.247277	0.201702	0.15883	0.120155	0.0868598	0.0596599	0.0387025	0.0235708	0.0133988	0.00707146	0.0034493	0.00154937	0.000639217	0.000241826	8.38313e-05	2.6631e-05	7.75794e-06	2.07493e-06	5.10311e-07	1.15619e-07	2.41791e-08	4.6771e-09	8.38595e-10	1.39665e-10	2.16517e-11	3.13075e-12	4.23084e-13	5.36086e-14	7.06333e-15	7.06333e-15	
2.76149	2.76149	2.70215	2.58752	2.388	2.12122	1.83018	1.4895	1.138	0.828708	0.615027	0.512626	0.490437	0.515137	0.553678	0.590373	0.622947	0.641032	0.654355	0.660617	0.6629	0.659181	0.651326	0.63445	0.609235	0.575307	0.528347	0.475325	0.416618	0.372819	0.345032	0.358298	0.402768	0.498405	0.622771	0.772248	0.944071	1.10268	1.25514	1.38648	1.48912	1.57288	1.60878	1.57923	1.50036	1.36981	1.17721	0.953064	0.758358	0.635569	0.587291	0.591044	0.621264	0.660194	0.698464	0.731992	0.759235	0.779658	0.793084	0.799453	0.798749	0.790969	0.77613	0.754268	0.72546	0.689848	0.647677	0.599345	0.545462	0.486927	0.425001	0.361339	0.297958	0.237111	0.181088	0.131923	0.0910786	0.0591912	0.0359716	0.0203155	0.0106045	0.00509358	0.00224387	0.000904668	0.000333457	0.000112355	3.46271e-05	9.77315e-06	2.5302e-06	6.0202e-07	1.31923e-07	2.66836e-08	4.99301e-09	8.66274e-10	1.39665e-10	2.09702e-11	2.93842e-12	3.85603e-13	5.27127e-14	5.27127e-14	
2.01275	2.01275	1.97937	1.93292	1.82989	1.67367	1.4895	1.27907	1.0532	0.8331	0.692095	0.63736	0.666065	0.72617	0.801774	0.860025	0.905751	0.931772	0.949551	0.960729	0.957853	0.955815	0.945418	0.921506	0.888157	0.833376	0.756746	0.656053	0.536419	0.409967	0.289093	0.193316	0.13798	0.125491	0.174853	0.26498	0.405187	0.580517	0.789038	1.02119	1.24311	1.44753	1.60695	1.68356	1.68418	1.62091	1.48309	1.2839	1.0801	0.929943	0.854659	0.840548	0.861768	0.897036	0.933982	0.966943	0.993791	1.01387	1.02703	1.03326	1.03257	1.02495	1.01039	0.988822	0.960206	0.924488	0.881642	0.831696	0.774773	0.711147	0.641364	0.566396	0.48777	0.407634	0.328717	0.254146	0.187063	0.130101	0.0848491	0.0515107	0.0289175	0.0149296	0.00705898	0.00304808	0.00120019	0.000430769	0.000141006	4.21463e-05	1.15227e-05	2.88748e-06	6.64718e-07	1.40912e-07	2.75743e-08	4.99301e-09	8.38595e-10	1.30942e-10	1.90513e-11	2.5925e-12	3.6819e-13	3.6819e-13	
1.37138	1.37138	1.35196	1.33731	1.29338	1.21979	1.138	1.0532	0.944681	0.826302	0.743443	0.727188	0.772823	0.845217	0.916065	0.971508	1.00871	1.03784	1.05055	1.05825	1.06116	1.05592	1.04598	1.02731	0.99377	0.941241	0.866691	0.747896	0.595413	0.405921	0.210876	0.0198831	-0.131029	-0.233332	-0.26456	-0.216996	-0.0808316	0.132763	0.40778	0.735575	1.06881	1.37906	1.64472	1.82069	1.89695	1.89223	1.80325	1.63067	1.42071	1.24091	1.13135	1.09098	1.09645	1.12356	1.15643	1.18715	1.21255	1.23161	1.24409	1.24999	1.24933	1.2421	1.22825	1.20768	1.18028	1.14592	1.10447	1.05583	0.999963	0.93683	0.866427	0.788887	0.704686	0.614859	0.52121	0.426483	0.33435	0.249066	0.174755	0.114482	0.0694547	0.0387512	0.0197755	0.00919602	0.0038884	0.00149388	0.000521674	0.000165788	4.80365e-05	1.27181e-05	3.08447e-06	6.87026e-07	1.40912e-07	2.66836e-08	4.6771e-09	7.60721e-10	1.15091e-10	1.62626e-11	2.4029e-12	2.4029e-12	
0.834806	0.834806	0.830561	0.833149	0.838757	0.83921	0.828708	0.8331	0.826302	0.789722	0.749759	0.73885	0.76219	0.804864	0.850192	0.89342	0.926853	0.950112	0.966194	0.973962	0.976	0.972281	0.959009	0.941925	0.910126	0.863562	0.795575	0.693948	0.542065	0.336243	0.0921382	-0.1602	-0.384917	-0.55049	-0.623003	-0.594511	-0.454168	-0.19988	0.137377	0.542041	0.96727	1.36593	1.71647	1.97535	2.11667	2.15841	2.10832	1.96173	1.75151	1.5468	1.40324	1.33389	1.32034	1.33665	1.36353	1.39058	1.4134	1.43054	1.44173	1.44699	1.4464	1.43992	1.42745	1.40877	1.3836	1.35163	1.31254	1.26607	1.21207	1.15057	1.08164	1.00531	0.921579	0.830612	0.732867	0.629417	0.522401	0.415389	0.313341	0.221897	0.146024	0.0884888	0.0490192	0.0246944	0.0112778	0.00466306	0.0017458	0.000592536	0.000182676	5.12804e-05	1.31433e-05	3.08447e-06	6.64718e-07	1.31923e-07	2.41791e-08	4.10363e-09	6.46597e-10	9.50094e-11	1.4627e-11	1.4627e-11	
