-2.56417	-2.56417	-2.45021	-2.23976	-1.93011	-1.5455	-1.11086	-0.657066	-0.192367	0.239044	0.612231	0.925273	1.16509	1.34906	1.47117	1.52873	1.53534	1.49768	1.4041	1.2349	1.03012	0.779038	0.510239	0.271814	0.0740716	-0.0924036	-0.215274	-0.296123	-0.325905	-0.347561	-0.372122	-0.377928	-0.365834	-0.362314	-0.382518	-0.399137	-0.405164	-0.394634	-0.377024	-0.401444	-0.447856	-0.481374	-0.479564	-0.456219	-0.427906	-0.434721	-0.504946	-0.660174	-0.866676	-1.05145	-1.19174	-1.25192	-1.17503	-0.928698	-0.51816	0.0245848	0.655868	1.3244	1.99393	2.60418	3.04117	3.26045	3.27877	3.12238	2.85179	2.5209	2.17459	1.83303	1.48554	1.14253	0.819801	0.49695	0.153016	-0.183718	-0.497507	-0.773928	-0.999054	-1.18551	-1.36393	-1.50177	-1.55313	-1.5158	-1.42255	-1.2967	-1.18347	-1.14311	-1.17737	-1.24743	-1.312	-1.34801	-1.29375	-1.08568	-0.68433	-0.0907297	0.62233	1.37881	2.08766	2.64169	2.95514	2.95514	
-2.56417	-2.56417	-2.45021	-2.23976	-1.93011	-1.5455	-1.11086	-0.657066	-0.192367	0.239044	0.612231	0.925273	1.16509	1.34906	1.47117	1.52873	1.53534	1.49768	1.4041	1.2349	1.03012	0.779038	0.510239	0.271814	0.0740716	-0.0924036	-0.215274	-0.296123	-0.325905	-0.347561	-0.372122	-0.377928	-0.365834	-0.362314	-0.382518	-0.399137	-0.405164	-0.394634	-0.377024	-0.401444	-0.447856	-0.481374	-0.479564	-0.456219	-0.427906	-0.434721	-0.504946	-0.660174	-0.866676	-1.05145	-1.19174	-1.25192	-1.17503	-0.928698	-0.51816	0.0245848	0.655868	1.3244	1.99393	2.60418	3.04117	3.26045	3.27877	3.12238	2.85179	2.5209	2.17459	1.83303	1.48554	1.14253	0.819801	0.49695	0.153016	-0.183718	-0.497507	-0.773928	-0.999054	-1.18551	-1.36393	-1.50177	-1.55313	-1.5158	-1.42255	-1.2967	-1.18347	-1.14311	-1.17737	-1.24743	-1.312	-1.34801	-1.29375	-1.08568	-0.68433	-0.0907297	0.62233	1.37881	2.08766	2.64169	2.95514	2.95514	
-2.51082	-2.51082	-2.40533	-2.19403	-1.89577	-1.52555	-1.10073	-0.658715	-0.21052	0.215569	0.588703	0.902907	1.13984	1.33207	1.46179	1.52177	1.52409	1.4776	1.38093	1.21935	1.01977	0.781516	0.520202	0.275413	0.0763128	-0.0897928	-0.206079	-0.280578	-0.31675	-0.343126	-0.374261	-0.38179	-0.373041	-0.370482	-0.383837	-0.400342	-0.399386	-0.392085	-0.377736	-0.400231	-0.447942	-0.47883	-0.477752	-0.46005	-0.43777	-0.445326	-0.520844	-0.672033	-0.867741	-1.0437	-1.18543	-1.2415	-1.15621	-0.906218	-0.493561	0.046615	0.672646	1.3351	1.99794	2.59595	3.02673	3.2471	3.26723	3.11294	2.84382	2.51738	2.17535	1.83877	1.4973	1.15799	0.840214	0.519957	0.18547	-0.14625	-0.453637	-0.723407	-0.941375	-1.12714	-1.2965	-1.42575	-1.47057	-1.43494	-1.34174	-1.22218	-1.12153	-1.08846	-1.12837	-1.19829	-1.26273	-1.28287	-1.21213	-0.987674	-0.572942	0.0103009	0.710409	1.45448	2.16011	2.72425	3.03636	3.03636	
-2.41615	-2.41615	-2.31015	-2.11528	-1.82591	-1.4721	-1.07498	-0.650596	-0.223154	0.169336	0.527446	0.840825	1.09884	1.29515	1.42971	1.49268	1.49593	1.43924	1.3298	1.17988	0.996084	0.772516	0.524482	0.284443	0.0782465	-0.0803815	-0.196254	-0.266063	-0.310558	-0.340902	-0.368647	-0.38152	-0.374721	-0.376452	-0.385042	-0.394439	-0.397226	-0.388238	-0.380701	-0.407146	-0.447055	-0.476793	-0.480498	-0.460313	-0.44282	-0.45714	-0.532551	-0.681106	-0.873852	-1.05021	-1.17607	-1.21361	-1.12313	-0.86998	-0.455486	0.0792307	0.697411	1.35034	1.99596	2.572	2.99304	3.21395	3.23521	3.08777	2.82475	2.50583	2.17345	1.84657	1.51863	1.19086	0.881431	0.572565	0.255166	-0.0611886	-0.354952	-0.610353	-0.817852	-0.999149	-1.15786	-1.27164	-1.3112	-1.27883	-1.19276	-1.08483	-1.00207	-0.979749	-1.0232	-1.09355	-1.14966	-1.14955	-1.05347	-0.803533	-0.373875	0.204941	0.89081	1.61646	2.30795	2.87334	3.19377	3.19377	
-2.26935	-2.26935	-2.17442	-1.98869	-1.72751	-1.40514	-1.03877	-0.648826	-0.259089	0.108107	0.458262	0.772576	1.03142	1.23588	1.37872	1.45102	1.45319	1.39526	1.27902	1.13412	0.959193	0.752484	0.527447	0.303691	0.106697	-0.0517397	-0.172736	-0.257094	-0.309847	-0.341838	-0.361542	-0.370202	-0.371291	-0.377865	-0.388418	-0.398804	-0.404521	-0.397814	-0.400552	-0.415426	-0.446052	-0.468353	-0.465573	-0.454948	-0.448216	-0.472055	-0.55434	-0.699413	-0.87428	-1.03828	-1.15255	-1.18143	-1.07743	-0.815417	-0.40022	0.132064	0.735943	1.37061	1.99319	2.54088	2.94661	3.16695	3.19301	3.05487	2.80286	2.49641	2.17839	1.86666	1.5572	1.25052	0.952071	0.661385	0.367347	0.0750665	-0.198817	-0.434398	-0.631778	-0.80394	-0.950982	-1.04812	-1.0837	-1.05815	-0.984418	-0.89207	-0.827448	-0.817036	-0.858355	-0.926117	-0.973266	-0.956315	-0.834541	-0.557616	-0.10876	0.478044	1.15423	1.86251	2.53395	3.07942	3.39109	3.39109	
-2.08246	-2.08246	-1.99939	-1.82868	-1.60021	-1.31509	-0.986117	-0.640041	-0.296164	0.0430109	0.372765	0.673313	0.940872	1.15153	1.29995	1.38545	1.39148	1.3277	1.22546	1.08595	0.909923	0.717711	0.521041	0.326037	0.143346	-0.0167133	-0.146119	-0.2415	-0.304809	-0.338595	-0.355122	-0.365755	-0.373663	-0.383863	-0.389531	-0.398156	-0.400239	-0.402923	-0.411518	-0.424449	-0.446742	-0.461984	-0.463773	-0.45986	-0.465362	-0.495946	-0.585016	-0.721061	-0.874509	-1.02954	-1.1267	-1.12943	-1.00654	-0.732913	-0.316682	0.203673	0.791746	1.41378	2.00851	2.51731	2.90414	3.1229	3.15541	3.02978	2.79436	2.50467	2.20197	1.90698	1.62016	1.33732	1.05323	0.779733	0.5125	0.248111	-0.00118163	-0.216641	-0.401631	-0.560409	-0.686667	-0.764515	-0.792173	-0.772624	-0.71403	-0.646132	-0.60789	-0.615553	-0.661928	-0.724442	-0.760403	-0.720616	-0.565266	-0.264643	0.197376	0.790698	1.46176	2.15528	2.80082	3.31458	3.60376	3.60376	
-1.85734	-1.85734	-1.78357	-1.64039	-1.44548	-1.20114	-0.920911	-0.626178	-0.327612	-0.0258903	0.27412	0.56212	0.833899	1.0369	1.18326	1.28025	1.3045	1.25892	1.15914	1.02268	0.851384	0.681236	0.513416	0.341668	0.17039	0.0154471	-0.114186	-0.215266	-0.290561	-0.334734	-0.354573	-0.371193	-0.384515	-0.391186	-0.387942	-0.387517	-0.392551	-0.399679	-0.421107	-0.432429	-0.447105	-0.460559	-0.468045	-0.472167	-0.488294	-0.532786	-0.62113	-0.740402	-0.880367	-1.01593	-1.08275	-1.05848	-0.917198	-0.63372	-0.216301	0.302947	0.878957	1.47521	2.03235	2.50732	2.87591	3.08731	3.12403	3.01636	2.80311	2.53248	2.24604	1.96648	1.70532	1.4466	1.17937	0.923312	0.683139	0.449432	0.228472	0.031375	-0.141213	-0.28301	-0.383777	-0.441851	-0.463565	-0.448488	-0.410274	-0.37577	-0.369742	-0.399249	-0.457689	-0.519817	-0.5426	-0.47954	-0.288162	0.0386004	0.499688	1.08594	1.75198	2.43122	3.0495	3.52797	3.78952	3.78952	
-1.60109	-1.60109	-1.54555	-1.42538	-1.26866	-1.07269	-0.846864	-0.607785	-0.359086	-0.0903643	0.18571	0.451598	0.703743	0.904699	1.05261	1.15938	1.19769	1.16951	1.08916	0.968783	0.805988	0.652911	0.515169	0.360333	0.199305	0.0533485	-0.0699306	-0.175656	-0.26624	-0.324219	-0.346402	-0.370222	-0.392073	-0.400445	-0.391922	-0.391208	-0.397299	-0.414099	-0.436892	-0.4405	-0.442056	-0.448069	-0.460817	-0.476112	-0.511804	-0.569023	-0.660909	-0.766029	-0.880786	-0.990648	-1.03048	-0.979221	-0.812452	-0.51027	-0.0912067	0.416734	0.975978	1.55317	2.07774	2.51338	2.85441	3.05636	3.10047	3.01078	2.82019	2.57024	2.29916	2.03435	1.79565	1.56113	1.31229	1.0757	0.863	0.661663	0.471434	0.294567	0.133102	0.0111043	-0.0631132	-0.107882	-0.131802	-0.130014	-0.121091	-0.129538	-0.158056	-0.210389	-0.2798	-0.341391	-0.352419	-0.27352	-0.0654478	0.279537	0.736838	1.30077	1.94822	2.6131	3.21044	3.65409	3.88525	3.88525	
-1.31111	-1.31111	-1.27936	-1.18609	-1.0713	-0.929943	-0.761403	-0.578902	-0.377058	-0.149248	0.0893466	0.331319	0.551244	0.741666	0.890483	1.00097	1.05401	1.05259	0.997409	0.892079	0.759555	0.634369	0.516107	0.366702	0.218018	0.0811044	-0.0356215	-0.151252	-0.251465	-0.31015	-0.33458	-0.36819	-0.400835	-0.409625	-0.39697	-0.398003	-0.402093	-0.425389	-0.447334	-0.441218	-0.433064	-0.437846	-0.458542	-0.488124	-0.54066	-0.607931	-0.695909	-0.783353	-0.874413	-0.95141	-0.960636	-0.877469	-0.680489	-0.364676	0.0548907	0.55977	1.1093	1.65816	2.14297	2.54191	2.85652	3.04196	3.08598	3.0118	2.84257	2.6114	2.35081	2.09662	1.87455	1.65762	1.42841	1.21176	1.02528	0.854615	0.694519	0.537507	0.390435	0.287285	0.238347	0.202434	0.168144	0.143755	0.113896	0.0554598	-0.0161525	-0.0914414	-0.171927	-0.233578	-0.235849	-0.145418	0.059992	0.390164	0.834011	1.37687	1.9945	2.6344	3.20616	3.62203	3.83981	3.83981	
-1.01429	-1.01429	-0.991869	-0.939992	-0.862425	-0.768838	-0.664494	-0.534213	-0.376522	-0.187441	-0.0013314	0.203415	0.404772	0.573823	0.718083	0.826883	0.893871	0.914284	0.883316	0.814421	0.71491	0.62716	0.520235	0.389991	0.247793	0.120302	-0.00828218	-0.133211	-0.233717	-0.288008	-0.317515	-0.361294	-0.401528	-0.40405	-0.403273	-0.401319	-0.415111	-0.445004	-0.463314	-0.451384	-0.432587	-0.436304	-0.464877	-0.507919	-0.568223	-0.647752	-0.722752	-0.782203	-0.847492	-0.893224	-0.863464	-0.736445	-0.505681	-0.178996	0.242903	0.742905	1.27765	1.79597	2.24249	2.6031	2.8805	3.04213	3.08058	3.01537	2.85897	2.63953	2.38665	2.13828	1.92374	1.7174	1.50547	1.31211	1.14835	1.00377	0.869508	0.729928	0.598588	0.514127	0.480097	0.449502	0.398843	0.338896	0.262477	0.15434	0.0355258	-0.0669378	-0.156423	-0.225558	-0.233293	-0.143508	0.0489191	0.342094	0.749833	1.27309	1.86792	2.4741	3.01114	3.39722	3.59798	3.59798	
-0.706961	-0.706961	-0.693339	-0.679588	-0.641916	-0.600478	-0.557542	-0.478182	-0.369031	-0.231328	-0.0773282	0.0891087	0.257147	0.400528	0.529941	0.634355	0.714866	0.755168	0.754024	0.723786	0.667861	0.612176	0.525576	0.416879	0.289768	0.161283	0.0196955	-0.111435	-0.21234	-0.275074	-0.316267	-0.368039	-0.397935	-0.400898	-0.400342	-0.400815	-0.424604	-0.46064	-0.476943	-0.459004	-0.435576	-0.441298	-0.478873	-0.530494	-0.607782	-0.687675	-0.741756	-0.782605	-0.806855	-0.798128	-0.72175	-0.557126	-0.301144	0.0415207	0.46926	0.961994	1.47582	1.95771	2.36051	2.67776	2.90877	3.0377	3.06239	2.99192	2.83773	2.62219	2.37404	2.12841	1.91243	1.71268	1.51855	1.35103	1.21187	1.08994	0.976536	0.855733	0.742967	0.676929	0.650053	0.614701	0.544839	0.442364	0.312549	0.155218	-0.00624401	-0.144007	-0.250965	-0.332005	-0.3593	-0.285087	-0.110621	0.151341	0.51901	1.00706	1.57577	2.14562	2.63602	2.98474	3.16486	3.16486	
-0.387178	-0.387178	-0.386302	-0.410099	-0.421398	-0.437268	-0.438861	-0.407994	-0.345108	-0.256492	-0.141582	-0.0311677	0.0961934	0.22253	0.343577	0.437111	0.518897	0.575903	0.606336	0.616816	0.61139	0.58205	0.520735	0.437575	0.328833	0.201174	0.0511625	-0.0813226	-0.194041	-0.270898	-0.330396	-0.378366	-0.398974	-0.405327	-0.400966	-0.402567	-0.434549	-0.463797	-0.474777	-0.45263	-0.428171	-0.446989	-0.496376	-0.563408	-0.651614	-0.720469	-0.749107	-0.753817	-0.733944	-0.678741	-0.562356	-0.354046	-0.0627581	0.293689	0.71602	1.19594	1.68007	2.11374	2.46716	2.73216	2.90748	2.99642	2.99635	2.90807	2.74596	2.52965	2.28499	2.04152	1.82378	1.63002	1.45989	1.32051	1.21163	1.11387	1.02001	0.919776	0.832026	0.782239	0.754998	0.701954	0.603235	0.451857	0.257965	0.04869	-0.150969	-0.318913	-0.448273	-0.539334	-0.580421	-0.529735	-0.380382	-0.144515	0.193471	0.643623	1.17163	1.69213	2.12518	2.43067	2.58947	2.58947	
-0.0833515	-0.0833515	-0.100499	-0.140254	-0.202349	-0.260172	-0.297845	-0.316348	-0.31252	-0.267517	-0.198763	-0.130257	-0.0411296	0.0659061	0.158199	0.241646	0.326173	0.396313	0.452977	0.507108	0.538806	0.533617	0.505173	0.453885	0.365591	0.238723	0.0940413	-0.0422078	-0.163396	-0.258541	-0.329828	-0.374819	-0.404935	-0.413619	-0.411524	-0.420277	-0.448661	-0.472165	-0.472111	-0.444371	-0.427454	-0.449031	-0.504932	-0.58737	-0.671793	-0.724858	-0.731035	-0.700298	-0.628259	-0.524324	-0.361175	-0.103554	0.208517	0.56032	0.973223	1.42637	1.86427	2.24053	2.53801	2.73573	2.85002	2.8988	2.86756	2.75651	2.5803	2.3652	2.12677	1.89149	1.67666	1.49689	1.35362	1.24429	1.1641	1.09157	1.01196	0.931097	0.864422	0.82571	0.78733	0.706676	0.566581	0.365966	0.110224	-0.152204	-0.384353	-0.571638	-0.715226	-0.811758	-0.850945	-0.813692	-0.692865	-0.485349	-0.175272	0.237365	0.717283	1.17808	1.54714	1.79916	1.92227	1.92227	
0.218763	0.218763	0.1868	0.113992	0.0159576	-0.0809878	-0.169416	-0.22856	-0.266792	-0.270676	-0.252421	-0.217625	-0.153849	-0.0906443	-0.0256987	0.0556268	0.14345	0.225427	0.308893	0.394401	0.451648	0.470001	0.473192	0.452113	0.381415	0.268268	0.136404	0.00329667	-0.129053	-0.241143	-0.327061	-0.380021	-0.415882	-0.427472	-0.430373	-0.444372	-0.467356	-0.476777	-0.466908	-0.439673	-0.423315	-0.450379	-0.516803	-0.598414	-0.672638	-0.703676	-0.670592	-0.594631	-0.474015	-0.322118	-0.10363	0.180867	0.484581	0.828346	1.22149	1.62782	2.00451	2.31137	2.5385	2.66762	2.73053	2.74155	2.67898	2.54748	2.36367	2.15425	1.92827	1.70466	1.50272	1.34467	1.2277	1.1425	1.08146	1.02883	0.957429	0.887586	0.833103	0.790383	0.730931	0.6175	0.429226	0.17968	-0.116354	-0.415114	-0.667668	-0.856944	-0.999637	-1.09695	-1.1323	-1.09812	-0.993433	-0.811687	-0.534101	-0.167908	0.251061	0.645317	0.944115	1.13534	1.22422	1.22422	
0.505709	0.505709	0.45438	0.352391	0.22639	0.0952062	-0.0359743	-0.136347	-0.215146	-0.255938	-0.28098	-0.285527	-0.270483	-0.238643	-0.177692	-0.105105	-0.0249147	0.065951	0.169682	0.283336	0.357724	0.396879	0.423474	0.425572	0.370101	0.278225	0.165184	0.0404358	-0.0933365	-0.220741	-0.315716	-0.369694	-0.414724	-0.434295	-0.456215	-0.471946	-0.48773	-0.485609	-0.466766	-0.437257	-0.424635	-0.453456	-0.51712	-0.595349	-0.646377	-0.642909	-0.568797	-0.443796	-0.274092	-0.0753731	0.17335	0.45261	0.751125	1.08092	1.42579	1.76761	2.06868	2.30313	2.46192	2.53318	2.55241	2.536	2.4549	2.31277	2.13176	1.92836	1.71634	1.50178	1.31743	1.18233	1.08106	1.00586	0.949954	0.904153	0.841409	0.77716	0.726369	0.67179	0.585331	0.442574	0.2133	-0.0808659	-0.399699	-0.705443	-0.9593	-1.13766	-1.25727	-1.33858	-1.36765	-1.34237	-1.25505	-1.09635	-0.858402	-0.547716	-0.200748	0.118755	0.350781	0.483007	0.535292	0.535292	
